timestamp,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch,hour,day,day_of_week,month,week_of_year,lag_1_usage,lag_7_usage,lag_14_usage,rolling_mean_3,rolling_mean_7,rolling_std_7,demand_spike,region_India-South,region_US-East,region_US-West
2023-09-05 09:01:44,0,6934.62,8000,2219.08,99.9,103.79,1.29,0,9,5,1,9,36,7464.67,7243.65,5967.76,7191.425555555543,6992.237142857143,633.2353460470156,0,False,True,False
2023-09-05 10:51:00,1,7760.5,10000,3725.04,99.42,96.46,1.24,0,10,5,1,9,36,6934.62,5952.04,8420.81,7386.596666666653,7250.5885714285705,491.073911280581,0,True,False,False
2023-09-05 14:52:38,0,4254.28,8000,1361.37,99.93,105.23,0.86,0,14,5,1,9,36,7760.5,7938.42,5243.2,6316.4666666666535,6724.282857142857,1155.616038086744,0,False,True,False
2023-09-05 15:48:42,1,9020.81,10000,4059.3645,99.33,110.285,1.32,0,15,5,1,9,36,4254.28,6595.62,7327.22,7011.86333333332,7070.738571428571,1439.3257922978223,0,False,False,True
2023-09-05 17:01:56,1,6559.15,10000,3148.39,99.67,100.71,0.97,0,17,5,1,9,36,9020.81,6885.303333333333,5360.87,6611.413333333319,7024.145238095239,1451.5562043403427,0,True,False,False
2023-09-05 20:02:46,0,5515.09,8000,1764.83,99.34,98.77,1.19,0,20,5,1,9,36,6559.15,7174.986666666667,5369.76,7031.68333333332,6787.017142857142,1554.7228545276826,0,False,False,False
2023-09-06 04:35:43,0,6881.99,8000,2202.24,99.32,108.62,1.27,0,4,6,2,9,36,5515.09,7464.67,5928.78,6318.74333333332,6703.777142857143,1527.7588756052805,0,True,False,False
2023-09-06 05:28:32,0,6572.07,8000,2103.06,99.66,112.12,1.02,1,5,6,2,9,36,6881.99,6934.62,7243.65,6323.049999999986,6651.984285714286,1524.7712363046935,0,False,False,False
2023-09-06 06:20:00,1,7100.92,10000,3408.44,99.48,100.44,1.07,1,6,6,2,9,36,6572.07,7760.5,5952.04,6851.659999999986,6557.758571428572,1464.021330018065,0,False,False,True
2023-09-06 08:52:48,0,5361.47,8000,1715.67,99.44,96.03,1.03,1,8,6,2,9,36,7100.92,4254.28,7938.42,6344.819999999986,6715.928571428572,1211.7562532186578,0,False,False,False
2023-09-06 09:27:32,0,5874.68,8000,1879.9,99.52,113.76,1.2,0,9,6,2,9,36,5361.47,9020.81,6595.62,6112.356666666653,6266.481428571429,682.070490356057,0,False,True,False
2023-09-06 11:52:59,1,7067.28,10000,3392.3,99.6,118.66,0.96,0,11,6,2,9,36,5874.68,6559.15,6885.303333333333,6101.143333333319,6339.071428571428,742.7493100509844,0,False,False,False
2023-09-06 12:27:08,0,4925.5,8000,1576.16,99.38,90.96,1.22,0,12,6,2,9,36,7067.28,5515.09,7174.986666666667,5955.819999999985,6254.844285714286,873.6550170951377,0,False,True,False
2023-09-06 13:10:41,0,5231.2,8000,2089.38,99.42,107.8,1.2,0,13,6,2,9,36,4925.5,6881.99,7464.67,5741.326666666652,6019.017142857142,898.5982900184567,0,False,False,True
2023-09-06 15:44:29,0,5536.9,8000,1771.81,99.3,95.74,1.09,0,15,6,2,9,36,5231.2,6572.07,6934.62,5231.199999999986,5871.135714285715,877.3407148093612,0,False,False,False
2023-09-06 16:02:32,1,7536.61,10000,3617.57,99.93,107.19,1.11,0,16,6,2,9,36,5536.9,7100.92,7760.5,6101.569999999985,5933.377142857143,987.6468344964042,0,False,False,True
2023-09-06 17:52:49,0,7161.91,8000,2291.81,99.82,127.38,1.23,0,17,6,2,9,36,7536.61,5361.47,4254.28,6745.139999999985,6190.5828571428565,1046.5665580796801,0,True,False,False
2023-09-06 20:50:16,1,7996.69,10000,3838.41,99.42,103.3,1.32,0,20,6,2,9,36,7161.91,5874.68,9020.81,7565.069999999986,6493.727142857142,1230.9049891268587,0,False,True,False
2023-09-06 22:15:12,0,4768.29,8000,1525.85,99.52,123.16,0.77,1,22,6,2,9,36,7996.69,7067.28,6559.15,6642.296666666652,6165.3,1353.0140606809207,0,True,False,False
2023-09-07 03:13:05,0,3912.95,8000,1252.14,99.41,92.52,0.81,0,3,7,3,9,36,4768.29,4925.5,5515.09,5559.309999999986,6020.65,1547.7614703931672,0,False,True,False
2023-09-07 04:44:49,1,6684.12,10000,3208.38,99.97,129.3,0.78,0,4,7,3,9,36,3912.95,5231.2,6881.99,5121.786666666653,6228.21,1521.4459393726756,0,True,False,False
2023-09-07 05:01:43,0,5046.68,8000,1614.94,99.37,98.97,1.12,0,5,7,3,9,36,6684.12,5536.9,6572.07,5214.583333333319,6158.178571428572,1569.1058651605463,0,False,False,False
2023-09-07 06:35:17,0,6625.78,8000,2120.25,99.83,103.67,1.29,0,6,7,3,9,36,5046.68,7536.61,7100.92,6118.859999999986,6028.0599999999995,1470.409313241368,0,False,False,False
2023-09-07 07:14:56,0,5639.23,8000,1804.55,99.42,114.6,0.99,0,7,7,3,9,36,6625.78,7161.91,5361.47,5770.56333333332,5810.534285714285,1384.8569229691343,0,False,False,True
2023-09-07 14:23:16,1,7787.47,10000,3737.99,99.4,116.07,1.18,0,14,7,3,9,36,5639.23,7996.69,5874.68,6684.159999999986,5780.645714285713,1331.0219699522397,0,False,False,True
2023-09-07 16:06:50,0,3943.3,8000,1261.85,99.98,100.41,1.05,0,16,7,3,9,36,7787.47,4768.29,7067.28,5789.999999999986,5662.79,1465.3476437806985,0,False,False,True
2023-09-07 17:01:02,1,8350.07,10000,4008.04,99.93,124.66,1.08,0,17,7,3,9,36,3943.3,3912.95,4925.5,6693.61333333332,6296.664285714286,1540.0443611020335,0,False,False,True
2023-09-07 18:15:16,0,5835.14,8000,1867.24,99.62,105.31,1.24,0,18,7,3,9,36,8350.07,6684.12,5231.2,6042.8366666666525,6175.381428571428,1537.8738472691964,0,False,True,False
2023-09-07 22:22:37,1,5619.53,10000,2697.37,99.88,102.08,0.91,1,22,7,3,9,36,5835.14,5046.68,5536.9,6601.579999999987,6257.217142857143,1482.0290217325069,0,False,False,True
2023-09-07 23:24:47,1,8920.08,10000,4281.64,99.97,126.82,1.1,0,23,7,3,9,36,5619.53,6625.78,7536.61,6791.58333333332,6584.9742857142855,1797.2890201158011,0,True,False,False
2023-09-08 01:14:48,1,7290.07,10000,3499.23,99.91,127.11,0.99,0,1,8,4,9,36,8920.08,5639.23,7161.91,7276.559999999987,6820.808571428572,1760.4398111024736,0,False,False,True
2023-09-08 04:12:41,0,6580.67,8000,2105.81,99.35,110.67,1.29,0,4,8,4,9,36,7290.07,7787.47,7996.69,7596.939999999987,6648.408571428571,1708.3164161969114,0,False,True,False
2023-09-08 06:41:43,1,9007.81,10000,4323.75,99.85,115.58,1.32,0,6,8,4,9,36,6580.67,3943.3,4768.29,7626.18333333332,7371.909999999999,1419.803528955158,0,False,False,False
2023-09-08 08:49:18,1,9967.42,10000,4784.36,99.96,129.93,1.27,0,8,8,4,9,36,9007.81,8350.07,3912.95,8518.633333333319,7602.96,1707.8855749142474,0,False,False,True
2023-09-08 10:54:13,1,8173.75,10000,3923.4,99.38,118.77,1.05,1,10,8,4,9,36,9967.42,5835.14,6684.12,9049.659999999987,7937.047142857143,1523.184873904222,0,True,False,False
2023-09-08 11:07:02,1,6408.48,10000,3076.07,99.58,113.26,0.89,0,11,8,4,9,36,8173.75,5619.53,5046.68,8183.216666666653,8049.754285714285,1341.4708633295177,0,False,False,False
2023-09-08 13:57:58,1,5234.94,10000,2512.77,99.47,93.91,1.05,0,13,8,4,9,36,6408.48,8920.08,6625.78,6605.72333333332,7523.305714285714,1634.163414338383,0,False,False,True
2023-09-08 14:36:53,0,7368.87,8000,2358.04,99.91,124.84,1.28,0,14,8,4,9,36,5234.94,7290.07,5639.23,6337.429999999986,7534.562857142858,1632.5595863114213,0,False,False,True
2023-09-08 17:48:31,1,6036.6,10000,2897.57,99.35,92.45,1.04,0,17,8,4,9,36,7368.87,6580.67,7787.47,6213.469999999987,7456.838571428571,1697.213328934954,0,False,False,False
2023-09-08 21:30:49,0,3771.52,8000,1206.89,99.85,90.2,1.04,0,21,8,4,9,36,6036.6,9007.81,3943.3,5725.66333333332,6708.797142857142,2022.4694992403179,0,True,False,False
2023-09-08 22:29:14,1,4654.09,10000,2233.96,99.69,103.21,0.84,0,22,8,4,9,36,3771.52,9967.42,8350.07,4820.736666666654,5949.75,1533.646407227004,0,False,True,False
2023-09-08 23:01:22,1,9682.27,10000,4647.49,99.69,117.43,1.29,0,23,8,4,9,36,4654.09,8173.75,5835.14,6035.959999999987,6165.252857142857,1948.1986121690531,0,False,False,False
2023-09-09 01:43:56,0,7384.32,8000,2362.98,99.38,121.82,1.05,1,1,9,5,9,36,9682.27,6408.48,5619.53,7240.226666666654,6304.658571428571,2002.6563433885897,0,False,False,False
2023-09-09 03:53:41,1,5736.81,10000,2753.67,99.85,116.99,0.78,0,3,9,5,9,36,7384.32,5234.94,8920.08,7601.1333333333205,6376.354285714287,1966.6370122696349,0,False,True,False
2023-09-09 05:47:35,0,3390.51,8000,1084.96,99.91,99.98,0.86,0,5,9,5,9,36,5736.81,7368.87,7290.07,5503.8799999999865,5808.017142857142,2193.7447332489373,0,False,False,False
2023-09-09 06:26:18,1,9104.17,10000,4370.0,99.64,126.51,1.09,0,6,9,5,9,36,3390.51,6036.6,6580.67,6077.16333333332,6246.2414285714285,2527.9499464614723,0,False,False,False
2023-09-09 08:49:21,0,4986.79,8000,1595.77,99.58,94.13,1.09,0,8,9,5,9,36,9104.17,3771.52,9007.81,5827.156666666654,6419.851428571428,2366.2267543527073,0,False,False,False
2023-09-09 13:30:27,0,6601.56,8000,2112.5,99.68,107.0,1.35,0,13,9,5,9,36,4986.79,4654.09,9967.42,6897.5066666666535,6698.061428571428,2234.855449154268,0,True,False,False
2023-09-09 17:38:14,0,6176.4,8000,1976.45,99.66,127.64,1.0,0,17,9,5,9,36,6601.56,9682.27,8173.75,5921.58333333332,6197.222857142857,1806.388118020069,0,True,False,False
2023-09-09 20:47:15,1,6603.56,10000,3169.71,99.66,112.8,1.05,0,20,9,5,9,36,6176.4,7384.32,6408.48,6460.5066666666535,6085.685714285714,1743.8967240528293,0,False,False,True
2023-09-09 21:05:33,0,5097.78,8000,1631.29,99.61,92.95,1.05,0,21,9,5,9,36,6603.56,5736.81,5234.94,5959.246666666654,5994.395714285713,1781.5237435302954,0,False,False,False
2023-09-10 03:09:56,1,7801.33,10000,3744.64,99.51,110.06,1.05,0,3,10,6,9,36,5097.78,3390.51,7368.87,6500.889999999988,6624.512857142858,1457.647562361146,0,False,False,True
2023-09-10 06:00:20,1,7880.14,10000,3782.47,99.94,91.19,1.21,1,6,10,6,9,36,7801.33,9104.17,6036.6,6926.416666666653,6449.651428571428,1151.9753207489066,0,False,False,False
2023-09-10 09:47:50,0,4784.31,8000,1530.98,99.62,98.54,0.9,0,9,10,6,9,36,7880.14,4986.79,3771.52,6821.9266666666545,6420.725714285714,1196.5105148982882,0,False,False,True
2023-09-10 12:31:52,1,8507.87,10000,4083.78,99.5,126.75,1.05,0,12,10,6,9,36,4784.31,6601.56,4654.09,7057.439999999988,6693.055714285714,1437.2513872998977,0,False,False,False
2023-09-10 13:09:36,1,5104.89,10000,2450.35,99.87,102.95,0.91,0,13,10,6,9,36,8507.87,6176.4,9682.27,6132.356666666655,6539.982857142858,1553.7839518170033,0,False,True,False
2023-09-10 18:52:18,1,6114.76,10000,2935.08,99.33,90.9,1.1,0,18,10,6,9,36,5104.89,6603.56,7384.32,6575.8399999999865,6470.154285714286,1561.4153639659212,0,False,False,True
2023-09-10 19:30:51,1,8451.14,10000,4056.55,99.9,109.73,1.24,0,19,10,6,9,36,6114.76,5097.78,5736.81,6556.929999999986,6949.205714285715,1584.4330718258382,0,False,True,False
2023-09-10 21:13:12,1,8723.53,10000,4187.3,99.41,111.61,1.31,0,21,10,6,9,36,8451.14,7801.33,3390.51,7763.14333333332,7080.948571428571,1701.136216586187,0,False,False,False
2023-09-10 22:08:21,0,7388.84,8000,2364.43,99.3,122.21,1.26,1,22,10,6,9,36,8723.53,7880.14,9104.17,8187.8366666666525,7010.762857142858,1672.56263037413,0,False,False,False
2023-09-10 23:59:27,1,4640.78,10000,2227.57,99.9,96.74,0.83,0,23,10,6,9,36,7388.84,4784.31,4986.79,6917.716666666653,6990.258571428572,1704.9720404885943,0,True,False,False
2023-09-11 02:47:40,0,3951.67,8000,1264.54,99.91,103.7,0.81,0,2,11,0,9,37,4640.78,8507.87,6601.56,5327.096666666653,6339.372857142857,1888.8218779592244,0,True,False,False
2023-09-11 03:33:37,1,5133.86,10000,2464.25,99.63,113.6,0.78,0,3,11,0,9,37,3951.67,5104.89,6176.4,4575.436666666653,6343.511428571429,1885.6953602357285,0,False,False,False
2023-09-11 04:37:13,1,7733.11,10000,3711.89,99.57,104.28,1.31,0,4,11,0,9,37,5133.86,6114.76,6603.56,5606.2133333333195,6574.704285714286,1951.0504846950582,0,False,False,True
2023-09-11 05:15:09,1,7416.29,10000,3559.82,99.83,112.0,1.1,0,5,11,0,9,37,7733.11,8451.14,5097.78,6761.0866666666525,6426.868571428572,1819.975077608083,0,False,False,True
2023-09-11 08:46:08,1,7455.12,10000,3578.46,99.66,119.03,0.91,1,8,11,0,9,37,7416.29,8723.53,7801.33,7534.839999999986,6245.667142857143,1603.4683905804789,0,True,False,False
2023-09-11 09:39:29,1,7126.06,10000,3206.7270000000003,99.66,113.88,0.99,0,9,11,0,9,37,7455.12,7388.84,7880.14,7332.489999999986,6208.127142857143,1575.06867141005,0,False,False,True
2023-09-11 11:19:05,0,6187.3,8000,1979.94,99.77,114.25,1.01,1,11,11,0,9,37,7126.06,4640.78,4784.31,6922.826666666653,6429.058571428571,1419.3443174395281,0,True,False,False
2023-09-11 13:17:40,0,4998.61,8000,1599.56,99.6,102.82,1.03,1,13,11,0,9,37,6187.3,3951.67,8507.87,6103.989999999986,6578.621428571429,1143.0496775940533,0,False,False,True
2023-09-11 14:06:28,1,5251.87,10000,2520.9,99.64,127.81,0.76,0,14,11,0,9,37,4998.61,5133.86,5104.89,5479.259999999987,6595.4800000000005,1118.8029079036137,0,False,True,False
2023-09-11 20:30:21,0,8464.63,8000,2708.68,99.35,127.67,1.35,1,20,11,0,9,37,5251.87,7733.11,6114.76,6238.369999999985,6699.982857142857,1267.109141309744,0,False,False,True
2023-09-11 23:24:16,0,4679.87,8000,1497.56,99.95,102.99,1.04,0,23,11,0,9,37,8464.63,7416.29,8451.14,6132.123333333318,6309.065714285714,1421.9376451737169,0,False,False,False
2023-09-12 00:58:32,1,7814.59,10000,3751.0,99.79,112.1,1.1,0,0,12,1,9,37,4679.87,7455.12,8723.53,6986.363333333319,6360.418571428571,1475.7000111860648,0,False,True,False
2023-09-12 02:32:54,1,7208.57,10000,3460.11,99.34,107.35,1.05,0,2,12,1,9,37,7814.59,7126.06,7388.84,6567.676666666652,6372.205714285714,1483.1455665562644,0,False,False,True
2023-09-12 04:23:45,1,6878.13,10000,3301.5,99.86,108.08,0.94,1,4,12,1,9,37,7208.57,6187.3,4640.78,7300.429999999986,6470.895714285715,1491.750419058819,0,True,False,False
2023-09-12 05:35:46,0,5050.6,8000,1616.19,99.4,114.81,0.87,0,5,12,1,9,37,6878.13,4998.61,3951.67,6379.099999999987,6478.322857142857,1483.3039939576554,0,False,False,True
2023-09-12 09:53:40,0,3100.41,8000,992.13,99.71,90.86,0.84,0,9,12,1,9,37,5050.6,5251.87,5133.86,5009.7133333333195,6170.971428571428,1934.1664348450554,0,False,False,False
2023-09-12 10:48:16,0,7912.51,8000,2532.0,99.4,119.37,1.31,0,10,12,1,9,37,3100.41,8464.63,7733.11,5354.506666666653,6092.097142857143,1833.6910712614858,0,False,False,True
2023-09-12 11:31:40,1,7883.38,10000,3784.02,99.55,111.19,1.23,0,11,12,1,9,37,7912.51,4679.87,7416.29,6298.766666666652,6549.741428571428,1822.2137815711608,0,False,True,False
2023-09-12 13:32:43,1,7146.3,10000,3430.22,99.39,92.72,1.26,0,13,12,1,9,37,7883.38,7814.59,7455.12,7647.396666666653,6454.271428571429,1761.3922981875853,0,True,False,False
2023-09-12 14:40:07,1,9238.41,10000,4434.44,99.44,113.37,1.29,1,14,12,1,9,37,7146.3,7208.57,7126.06,8089.363333333319,6744.248571428572,2049.7508391300935,0,False,False,True
2023-09-12 16:33:12,1,7243.95,10000,3477.1,99.32,95.91,1.2,0,16,12,1,9,37,9238.41,6878.13,6187.3,7876.219999999986,6796.5085714285715,2058.3784290344956,0,False,True,False
2023-09-12 18:07:08,1,4998.43,10000,2399.25,99.39,93.84,0.86,0,18,12,1,9,37,7243.95,5050.6,4998.61,7160.263333333319,6789.055714285714,2065.8344373954087,0,False,True,False
2023-09-12 21:26:08,1,4216.82,10000,2024.07,99.89,96.68,0.77,0,21,12,1,9,37,4998.43,3100.41,5251.87,5486.399999999986,6948.542857142857,1753.010166330294,0,False,False,True
2023-09-12 22:50:34,1,4975.275,10000,3917.22,99.78,116.33,1.1,0,22,12,1,9,37,4216.82,7912.51,8464.63,4730.174999999985,6528.937857142858,1833.5004204569275,0,False,False,True
2023-09-13 03:32:42,0,5733.73,8000,1834.79,99.78,110.76,1.09,0,3,13,2,9,37,4975.275,7883.38,4679.87,4975.274999999984,6221.845,1746.808642842315,0,False,False,True
2023-09-13 05:05:20,0,5388.02,8000,1724.17,99.81,124.82,0.97,0,5,13,2,9,37,5733.73,7146.3,7814.59,5365.674999999985,5970.662142857143,1717.8979353556213,0,True,False,False
2023-09-13 07:44:23,1,7170.67,10000,3441.92,99.39,126.81,0.99,0,7,13,2,9,37,5388.02,9238.41,7208.57,6097.47333333332,5675.270714285713,1144.4132430073319,0,False,True,False
2023-09-13 08:45:30,0,4425.01,8000,1416.0,99.77,95.91,0.99,0,8,13,2,9,37,7170.67,7243.95,6878.13,5661.233333333319,5272.5650000000005,985.3327636431687,0,False,False,False
2023-09-13 09:17:32,0,4929.38,8000,1577.4,99.33,118.38,0.79,1,9,13,2,9,37,4425.01,4998.43,5050.6,5508.353333333319,5262.700714285714,988.8738331829412,0,False,True,False
2023-09-13 10:44:31,0,6757.12,8000,2162.28,99.88,105.61,1.26,0,10,13,2,9,37,4929.38,4216.82,3100.41,5370.503333333319,5625.600714285714,1007.0399206522196,0,False,False,False
2023-09-13 11:48:34,0,4498.13,8000,1439.4,99.42,101.67,1.05,0,11,13,2,9,37,6757.12,4975.275,7912.51,5394.876666666652,5557.437142857142,1072.4208735647921,0,False,True,False
2023-09-13 15:11:41,0,6059.26,8000,1938.96,99.42,114.01,1.0,1,15,13,2,9,37,4498.13,5733.73,7883.38,5771.5033333333195,5603.941428571429,1088.2805741694608,0,False,False,False
2023-09-13 17:57:18,0,5792.9,8000,1986.22,99.65,123.85,0.98,0,17,13,2,9,37,6059.26,5388.02,7146.3,5450.096666666653,5661.7814285714285,1085.6482447434835,0,False,False,True
2023-09-13 18:34:17,1,5526.54,10000,2652.74,99.75,127.09,0.81,0,18,13,2,9,37,5792.9,7170.67,9238.41,5792.899999999986,5426.905714285714,858.9889388862413,0,False,False,True
2023-09-13 21:20:25,1,5577.15,10000,2677.03,99.6,90.1,1.06,0,21,13,2,9,37,5526.54,4425.01,7243.95,5632.196666666652,5591.4971428571425,736.6950904031708,0,False,False,True
2023-09-13 23:05:10,0,6131.61,8000,1962.12,99.95,93.47,1.26,1,23,13,2,9,37,5577.15,4929.38,4998.43,5745.099999999985,5763.244285714286,695.6005986883214,0,False,True,False
2023-09-14 01:43:14,0,4124.17,8000,1319.74,99.32,112.41,0.8,1,1,14,3,9,37,6131.61,6757.12,4216.82,5277.643333333318,5387.108571428571,775.8425749991388,0,False,False,False
2023-09-14 03:55:54,0,5619.29,8000,1798.17,99.8,101.97,1.13,0,3,14,3,9,37,4124.17,4498.13,4975.275,5291.689999999985,5547.274285714286,670.2790625519849,0,False,False,True
2023-09-14 04:50:11,1,8358.23,10000,4011.95,99.88,128.57,0.91,1,4,14,3,9,37,5619.29,6059.26,5733.73,6033.896666666653,5875.698571428571,1263.5894115631822,0,False,False,True
2023-09-14 05:35:19,0,4923.2,8000,1575.42,99.58,123.74,0.77,0,5,14,3,9,37,8358.23,5792.9,5388.02,6300.239999999986,5751.455714285715,1314.8062669948315,0,False,True,False
2023-09-14 07:27:05,0,5147.21,8000,1647.11,99.81,94.39,1.08,0,7,14,3,9,37,4923.2,5526.54,7170.67,6142.879999999986,5697.265714285714,1333.3081058263397,0,False,False,False
2023-09-14 08:43:23,1,8508.38,10000,4084.02,99.67,113.57,1.18,0,8,14,3,9,37,5147.21,5577.15,4425.01,6192.929999999986,6116.012857142857,1699.3505909290054,0,True,False,False
2023-09-14 09:01:16,0,6800.74,8000,2176.24,99.83,120.35,1.21,0,9,14,3,9,37,8508.38,6131.61,4929.38,6818.776666666651,6211.602857142857,1719.0792321251765,0,True,False,False
2023-09-14 12:20:24,1,5883.69,10000,2824.17,99.96,120.99,0.88,0,12,14,3,9,37,6800.74,4124.17,6757.12,7064.269999999985,6462.962857142857,1474.182168726353,0,False,False,False
2023-09-14 13:22:05,0,5554.58,8000,1777.47,99.9,92.7,1.14,0,13,14,3,9,37,5883.69,5619.29,4498.13,6079.669999999985,6453.7185714285715,1480.5435785034756,0,False,True,False
2023-09-14 15:10:09,1,7493.16,10000,3596.72,99.36,96.67,1.17,0,15,14,3,9,37,5554.58,8358.23,6059.26,6310.476666666652,6330.137142857143,1322.7763632189472,0,False,False,False
2023-09-14 18:24:25,0,3098.02,8000,991.37,99.72,107.67,0.76,0,18,14,3,9,37,7493.16,4923.2,5792.9,5381.9199999999855,6069.397142857143,1755.4503463282856,0,True,False,False
2023-09-15 01:42:01,0,5763.47,8000,1844.31,99.64,96.5,1.22,0,1,15,4,9,37,3098.02,5147.21,5526.54,5451.549999999986,6157.434285714286,1716.5150757262575,0,True,False,False
2023-09-15 05:14:30,0,5454.01,8000,1745.28,99.45,120.99,1.02,0,5,15,4,9,37,5763.47,8508.38,5577.15,4771.833333333319,5721.095714285714,1373.1754296139857,0,False,False,False
2023-09-15 09:15:46,0,7018.71,8000,2245.99,99.31,118.74,1.1,1,9,15,4,9,37,5454.01,6800.74,6131.61,6078.729999999986,5752.234285714286,1403.8665855043178,0,False,False,True
2023-09-15 10:09:49,1,9050.98,10000,4344.47,99.67,119.67,1.31,0,10,15,4,9,37,7018.71,5883.69,4124.17,7174.566666666652,6204.704285714286,1882.2144456186486,0,True,False,False
2023-09-15 11:21:17,1,7417.67,10000,3560.48,99.94,113.99,1.07,0,11,15,4,9,37,9050.98,5554.58,5619.29,7829.119999999985,6470.86,1906.529985042702,0,False,False,True
2023-09-15 12:06:43,0,6760.26,8000,2163.28,99.42,115.87,1.22,0,12,15,4,9,37,7417.67,7493.16,8358.23,7742.969999999987,6366.160000000001,1860.602946323297,0,False,False,False
2023-09-15 13:57:06,0,6577.95,8000,2960.0775,99.38,128.14,1.14,0,13,15,4,9,37,6760.26,3098.02,4923.2,6918.626666666652,6863.2928571428565,1183.5813128061961,0,True,False,False
2023-09-15 14:10:30,1,7743.93,10000,3717.08,99.9,102.66,1.16,0,14,15,4,9,37,6577.95,5763.47,5147.21,7027.3799999999865,7146.215714285713,1111.3642069376326,0,False,False,True
2023-09-15 18:15:52,1,8472.07,10000,4066.59,99.76,123.59,1.05,0,18,15,4,9,37,7743.93,5454.01,8508.38,7597.98333333332,7577.367142857144,913.2242267322148,0,True,False,False
2023-09-15 19:40:28,0,4085.44,8000,1307.34,99.69,119.45,0.77,0,19,15,4,9,37,8472.07,7018.71,6800.74,6767.146666666653,7158.328571428571,1615.3521301915853,0,False,False,True
2023-09-15 20:18:47,1,5624.77,10000,2699.89,99.46,119.88,0.76,0,20,15,4,9,37,4085.44,9050.98,5883.69,6060.759999999987,6668.870000000001,1457.6727820400035,0,False,False,False
2023-09-15 21:02:36,0,4907.21,8000,1570.31,99.35,122.44,0.85,0,21,15,4,9,37,5624.77,7417.67,5554.58,4872.47333333332,6310.232857142858,1548.7231273398786,0,False,False,True
2023-09-15 23:57:14,0,5620.1,8000,1798.43,99.78,122.5,0.89,0,23,15,4,9,37,4907.21,6760.26,7493.16,5384.026666666653,6147.352857142857,1553.4536588595404,0,False,True,False
2023-09-16 02:28:09,0,6480.14,8000,2073.64,99.77,122.47,1.06,0,2,16,5,9,37,5620.1,6577.95,3098.02,5669.149999999987,6133.38,1549.3695663721694,0,False,False,True
2023-09-16 04:30:00,0,5796.17,8000,1854.77,99.96,110.45,1.08,0,4,16,5,9,37,6480.14,7743.93,5763.47,5965.469999999987,5855.128571428572,1377.2647166447673,0,True,False,False
2023-09-16 07:12:36,1,6242.92,10000,2996.6,99.42,90.67,1.06,0,7,16,5,9,37,5796.17,8472.07,5454.01,6173.076666666653,5536.678571428572,813.7644553030162,0,False,False,True
2023-09-16 08:29:25,1,6281.56,10000,3015.15,99.47,121.28,0.84,0,8,16,5,9,37,6242.92,4085.44,7018.71,6106.88333333332,5850.410000000001,537.4381543957462,0,False,False,True
2023-09-16 09:46:44,1,8221.0,10000,3946.08,99.5,99.98,1.17,1,9,16,5,9,37,6281.56,5624.77,9050.98,6915.159999999986,6221.300000000001,1027.854270847905,0,False,True,False
2023-09-16 14:40:16,0,5978.01,8000,1912.96,99.81,115.46,1.16,0,14,16,5,9,37,8221.0,4907.21,7417.67,6826.856666666652,6374.271428571429,866.7431475440418,0,False,False,True
2023-09-16 16:48:50,1,9734.96,10000,4672.78,99.83,121.68,1.25,1,16,16,5,9,37,5978.01,5620.1,6760.26,7977.989999999986,6962.108571428571,1461.3947497560366,0,False,False,True
2023-09-16 17:34:54,1,7775.86,10000,3732.41,99.69,95.31,1.29,0,17,16,5,9,37,9734.96,6480.14,6577.95,7829.609999999985,7147.211428571428,1472.1924634869683,0,True,False,False
2023-09-16 18:31:32,0,3875.18,8000,1240.06,99.93,99.21,0.94,0,18,16,5,9,37,7775.86,5796.17,7743.93,7128.666666666652,6872.784285714285,1886.6994473583052,0,False,True,False
2023-09-16 19:40:15,1,9188.89,10000,4410.67,99.49,117.24,1.34,0,19,16,5,9,37,3875.18,6242.92,8472.07,6946.643333333319,7293.637142857143,2044.7332995505,0,False,False,True
2023-09-16 21:00:45,1,7684.76,10000,3688.69,99.89,95.3,1.33,0,21,16,5,9,37,9188.89,6281.56,4085.44,6916.276666666651,7494.094285714285,1997.2064273701797,0,False,True,False
2023-09-16 22:41:25,1,7461.54,10000,3581.54,99.92,98.91,1.03,1,22,16,5,9,37,7684.76,8221.0,5624.77,8111.729999999985,7385.6,1971.6013743063934,0,False,False,True
2023-09-16 23:25:26,0,5965.16,8000,1908.85,99.91,124.09,0.98,0,23,16,5,9,37,7461.54,5978.01,4907.21,7037.153333333318,7383.7642857142855,1973.1357645286596,0,False,True,False
2023-09-17 00:26:07,1,7008.98,10000,3364.31,99.5,119.45,0.96,0,0,17,6,9,37,5965.16,9734.96,5620.1,6811.893333333319,6994.338571428571,1678.8073016721846,0,False,False,False
2023-09-17 04:16:39,1,5590.29,10000,2683.34,99.79,113.16,0.89,0,4,17,6,9,37,7008.98,7775.86,6480.14,6188.143333333319,6682.114285714286,1712.1405877036354,0,False,True,False
2023-09-17 05:34:49,0,4323.81,8000,1383.62,99.41,105.43,0.87,0,5,17,6,9,37,5590.29,3875.18,5796.17,5641.026666666651,6746.204285714286,1593.8694360670863,0,False,False,False
2023-09-17 06:35:33,0,4824.93,8000,1543.98,99.84,125.76,0.84,0,6,17,6,9,37,4323.81,9188.89,6242.92,4913.009999999985,6122.7814285714285,1306.8095784446077,0,True,False,False
